Agencia;dia;categoria;Senhas atendimento;time;Até 5 min. de espera;5 a 10 min. de espera;10 a 15 min. de espera;15 a 20 min. de espera;20 a 30 min. de espera;30 a 40 min. de espera;40 a 50 min. de espera;Acima de 50 min. de espera
Serra Negra;09/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:13;1;0;0;0;0;0;0;0
Serra Negra;10/05/2023;3 - A - CAIXA ;10;00:00:57;10;0;0;0;0;0;0;0
Serra Negra;10/05/2023;4 - B - CAIXA PREFERENCIAL;2;00:00:15;2;0;0;0;0;0;0;0
Serra Negra;11/05/2023;3 - A - CAIXA ;10;00:01:06;10;0;0;0;0;0;0;0
Serra Negra;11/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:16;1;0;0;0;0;0;0;0
Serra Negra;12/05/2023;3 - A - CAIXA ;7;00:01:37;7;0;0;0;0;0;0;0
Serra Negra;12/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:13;1;0;0;0;0;0;0;0
Serra Negra;15/05/2023;3 - A - CAIXA ;10;00:02:52;8;1;1;0;0;0;0;0
Serra Negra;15/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:49;1;0;0;0;0;0;0;0
Serra Negra;16/05/2023;3 - A - CAIXA ;6;00:02:09;4;2;0;0;0;0;0;0
Serra Negra;17/05/2023;3 - A - CAIXA ;8;00:02:17;7;0;1;0;0;0;0;0
Serra Negra;17/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:45;1;0;0;0;0;0;0;0
Serra Negra;18/05/2023;3 - A - CAIXA ;5;00:00:17;5;0;0;0;0;0;0;0
Serra Negra;18/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:07;1;0;0;0;0;0;0;0
Serra Negra;19/05/2023;3 - A - CAIXA ;9;00:02:24;7;2;0;0;0;0;0;0
Serra Negra;19/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:13;1;0;0;0;0;0;0;0
Serra Negra;22/05/2023;3 - A - CAIXA ;17;00:03:27;12;3;2;0;0;0;0;0
Serra Negra;22/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:07:47;0;1;0;0;0;0;0;0
Serra Negra;23/05/2023;3 - A - CAIXA ;6;00:03:23;4;2;0;0;0;0;0;0
Serra Negra;24/05/2023;3 - A - CAIXA ;6;00:02:22;6;0;0;0;0;0;0;0
Serra Negra;24/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:03:01;1;0;0;0;0;0;0;0
Serra Negra;25/05/2023;3 - A - CAIXA ;5;00:00:52;5;0;0;0;0;0;0;0
Serra Negra;25/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:58;1;0;0;0;0;0;0;0
Serra Negra;26/05/2023;3 - A - CAIXA ;9;00:02:22;7;2;0;0;0;0;0;0
Serra Negra;29/05/2023;3 - A - CAIXA ;10;00:02:17;9;1;0;0;0;0;0;0
Serra Negra;29/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:46;1;0;0;0;0;0;0;0
Serra Negra;30/05/2023;3 - A - CAIXA ;8;00:00:52;8;0;0;0;0;0;0;0
Serra Negra;31/05/2023;3 - A - CAIXA ;6;00:02:10;5;0;1;0;0;0;0;0
Serra Negra;31/05/2023;4 - B - CAIXA PREFERENCIAL;2;00:00:40;2;0;0;0;0;0;0;0
Mogi Mirim;02/01/2023;3 - A - CAIXA ;7;00:04:57;6;0;0;0;1;0;0;0
Mogi Mirim;03/01/2023;3 - A - CAIXA ;5;00:01:02;5;0;0;0;0;0;0;0
Mogi Mirim;04/01/2023;3 - A - CAIXA ;2;00:01:34;2;0;0;0;0;0;0;0
Mogi Mirim;05/01/2023;3 - A - CAIXA ;7;00:03:15;4;3;0;0;0;0;0;0
Mogi Mirim;06/01/2023;3 - A - CAIXA ;9;00:01:43;9;0;0;0;0;0;0;0
Mogi Mirim;09/01/2023;3 - A - CAIXA ;3;00:01:01;3;0;0;0;0;0;0;0
Mogi Mirim;10/01/2023;3 - A - CAIXA ;0;00:00:00;0;0;0;0;0;0;0;0
Mogi Mirim;11/01/2023;3 - A - CAIXA ;7;00:01:48;7;0;0;0;0;0;0;0
Mogi Mirim;12/01/2023;3 - A - CAIXA ;8;00:03:49;6;1;1;0;0;0;0;0
Mogi Mirim;13/01/2023;3 - A - CAIXA ;5;00:03:39;3;2;0;0;0;0;0;0
Mogi Mirim;16/01/2023;3 - A - CAIXA ;6;00:01:22;6;0;0;0;0;0;0;0
Mogi Mirim;17/01/2023;3 - A - CAIXA ;2;00:02:37;2;0;0;0;0;0;0;0
Mogi Mirim;18/01/2023;3 - A - CAIXA ;2;00:03:01;1;1;0;0;0;0;0;0
Mogi Mirim;19/01/2023;3 - A - CAIXA ;6;00:01:09;6;0;0;0;0;0;0;0
Mogi Mirim;20/01/2023;3 - A - CAIXA ;10;00:02:36;9;0;1;0;0;0;0;0
Mogi Mirim;20/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:00;1;0;0;0;0;0;0;0
Mogi Mirim;23/01/2023;3 - A - CAIXA ;6;00:25:34;4;1;0;0;0;0;0;1
Mogi Mirim;24/01/2023;3 - A - CAIXA ;2;00:03:13;1;1;0;0;0;0;0;0
Mogi Mirim;25/01/2023;3 - A - CAIXA ;3;00:01:08;3;0;0;0;0;0;0;0
Mogi Mirim;25/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:03:51;1;0;0;0;0;0;0;0
Mogi Mirim;26/01/2023;3 - A - CAIXA ;5;00:01:07;5;0;0;0;0;0;0;0
Mogi Mirim;27/01/2023;3 - A - CAIXA ;4;00:02:22;4;0;0;0;0;0;0;0
Mogi Mirim;30/01/2023;3 - A - CAIXA ;2;00:00:52;2;0;0;0;0;0;0;0
Mogi Mirim;31/01/2023;3 - A - CAIXA ;3;00:02:19;3;0;0;0;0;0;0;0
Mogi Mirim;01/02/2023;3 - A - CAIXA ;6;00:01:21;6;0;0;0;0;0;0;0
Mogi Mirim;02/02/2023;3 - A - CAIXA ;3;00:00:28;3;0;0;0;0;0;0;0
Mogi Mirim;03/02/2023;3 - A - CAIXA ;9;00:02:14;8;0;1;0;0;0;0;0
Mogi Mirim;06/02/2023;3 - A - CAIXA ;6;00:01:54;6;0;0;0;0;0;0;0
Mogi Mirim;07/02/2023;3 - A - CAIXA ;4;00:02:21;4;0;0;0;0;0;0;0
Mogi Mirim;08/02/2023;3 - A - CAIXA ;4;00:04:05;3;0;1;0;0;0;0;0
Mogi Mirim;09/02/2023;3 - A - CAIXA ;3;00:04:05;2;1;0;0;0;0;0;0
Mogi Mirim;10/02/2023;3 - A - CAIXA ;6;00:02:31;6;0;0;0;0;0;0;0
Mogi Mirim;13/02/2023;3 - A - CAIXA ;9;00:02:58;8;1;0;0;0;0;0;0
Mogi Mirim;14/02/2023;3 - A - CAIXA ;2;00:01:49;2;0;0;0;0;0;0;0
Mogi Mirim;15/02/2023;3 - A - CAIXA ;6;00:01:52;6;0;0;0;0;0;0;0
Mogi Mirim;16/02/2023;3 - A - CAIXA ;5;00:01:29;5;0;0;0;0;0;0;0
Mogi Mirim;17/02/2023;3 - A - CAIXA ;12;00:01:34;11;1;0;0;0;0;0;0
Mogi Mirim;22/02/2023;3 - A - CAIXA ;3;00:01:23;3;0;0;0;0;0;0;0
Mogi Mirim;23/02/2023;3 - A - CAIXA ;7;00:01:53;6;1;0;0;0;0;0;0
Mogi Mirim;24/02/2023;3 - A - CAIXA ;8;00:01:48;8;0;0;0;0;0;0;0
Mogi Mirim;27/02/2023;3 - A - CAIXA ;5;00:01:08;5;0;0;0;0;0;0;0
Mogi Mirim;28/02/2023;3 - A - CAIXA ;5;00:00:55;5;0;0;0;0;0;0;0
Mogi Mirim;01/03/2023;3 - A - CAIXA ;6;00:01:52;6;0;0;0;0;0;0;0
Mogi Mirim;02/03/2023;3 - A - CAIXA ;3;00:09:00;2;0;0;0;1;0;0;0
Mogi Mirim;03/03/2023;3 - A - CAIXA ;12;00:03:27;8;4;0;0;0;0;0;0
Mogi Mirim;06/03/2023;3 - A - CAIXA ;7;00:03:00;6;1;0;0;0;0;0;0
Mogi Mirim;07/03/2023;3 - A - CAIXA ;4;00:02:57;3;1;0;0;0;0;0;0
Mogi Mirim;08/03/2023;3 - A - CAIXA ;3;00:01:23;3;0;0;0;0;0;0;0
Mogi Mirim;09/03/2023;3 - A - CAIXA ;6;00:04:03;4;2;0;0;0;0;0;0
Mogi Mirim;10/03/2023;3 - A - CAIXA ;7;00:02:39;6;1;0;0;0;0;0;0
Mogi Mirim;13/03/2023;3 - A - CAIXA ;6;00:05:32;4;0;1;1;0;0;0;0
Mogi Mirim;14/03/2023;3 - A - CAIXA ;6;00:01:26;6;0;0;0;0;0;0;0
Mogi Mirim;15/03/2023;3 - A - CAIXA ;7;00:03:06;5;2;0;0;0;0;0;0
Mogi Mirim;16/03/2023;3 - A - CAIXA ;5;00:22:18;3;0;1;0;0;0;0;1
Mogi Mirim;17/03/2023;3 - A - CAIXA ;15;00:02:15;14;1;0;0;0;0;0;0
Mogi Mirim;20/03/2023;3 - A - CAIXA ;7;00:13:57;6;0;0;0;0;0;0;1
Mogi Mirim;21/03/2023;3 - A - CAIXA ;3;00:01:06;3;0;0;0;0;0;0;0
Mogi Mirim;22/03/2023;3 - A - CAIXA ;8;00:02:08;8;0;0;0;0;0;0;0
Mogi Mirim;23/03/2023;3 - A - CAIXA ;5;00:07:27;3;0;0;1;1;0;0;0
Mogi Mirim;23/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:58;1;0;0;0;0;0;0;0
Mogi Mirim;24/03/2023;3 - A - CAIXA ;4;00:01:34;4;0;0;0;0;0;0;0
Mogi Mirim;27/03/2023;3 - A - CAIXA ;3;00:05:22;2;0;1;0;0;0;0;0
Mogi Mirim;28/03/2023;3 - A - CAIXA ;4;00:04:35;3;0;1;0;0;0;0;0
Mogi Mirim;29/03/2023;3 - A - CAIXA ;4;00:01:10;4;0;0;0;0;0;0;0
Mogi Mirim;30/03/2023;3 - A - CAIXA ;3;00:00:46;3;0;0;0;0;0;0;0
Mogi Mirim;31/03/2023;3 - A - CAIXA ;8;00:01:42;8;0;0;0;0;0;0;0
Mogi Mirim;03/04/2023;3 - A - CAIXA ;6;00:04:00;5;0;0;1;0;0;0;0
Mogi Mirim;04/04/2023;3 - A - CAIXA ;4;00:01:33;4;0;0;0;0;0;0;0
Mogi Mirim;05/04/2023;3 - A - CAIXA ;7;00:04:56;5;0;1;1;0;0;0;0
Mogi Mirim;05/04/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:40;1;0;0;0;0;0;0;0
Mogi Mirim;06/04/2023;3 - A - CAIXA ;14;00:05:01;11;0;0;3;0;0;0;0
Mogi Mirim;10/04/2023;3 - A - CAIXA ;7;00:01:43;7;0;0;0;0;0;0;0
Mogi Mirim;10/04/2023;4 - B - CAIXA PREFERENCIAL;1;00:00:49;1;0;0;0;0;0;0;0
Mogi Mirim;11/04/2023;3 - A - CAIXA ;4;00:02:12;3;1;0;0;0;0;0;0
Mogi Mirim;12/04/2023;3 - A - CAIXA ;8;00:03:54;6;2;0;0;0;0;0;0
Mogi Mirim;13/04/2023;3 - A - CAIXA ;5;00:00:54;5;0;0;0;0;0;0;0
Mogi Mirim;14/04/2023;3 - A - CAIXA ;6;00:05:01;4;1;1;0;0;0;0;0
Mogi Mirim;17/04/2023;3 - A - CAIXA ;5;00:01:51;5;0;0;0;0;0;0;0
Mogi Mirim;18/04/2023;3 - A - CAIXA ;3;00:01:16;3;0;0;0;0;0;0;0
Mogi Mirim;19/04/2023;3 - A - CAIXA ;6;00:01:15;6;0;0;0;0;0;0;0
Mogi Mirim;20/04/2023;3 - A - CAIXA ;11;00:01:27;11;0;0;0;0;0;0;0
Mogi Mirim;24/04/2023;3 - A - CAIXA ;6;00:03:15;5;1;0;0;0;0;0;0
Mogi Mirim;25/04/2023;3 - A - CAIXA ;5;00:04:17;2;3;0;0;0;0;0;0
Mogi Mirim;26/04/2023;3 - A - CAIXA ;1;00:00:55;1;0;0;0;0;0;0;0
Mogi Mirim;27/04/2023;3 - A - CAIXA ;5;00:02:40;4;1;0;0;0;0;0;0
Mogi Mirim;28/04/2023;3 - A - CAIXA ;9;00:05:23;6;1;1;0;1;0;0;0
Mogi Mirim;02/05/2023;3 - A - CAIXA ;5;00:06:50;3;1;0;1;0;0;0;0
Mogi Mirim;03/05/2023;3 - A - CAIXA ;4;00:01:55;4;0;0;0;0;0;0;0
Mogi Mirim;04/05/2023;3 - A - CAIXA ;13;00:03:00;11;1;1;0;0;0;0;0
Mogi Mirim;05/05/2023;3 - A - CAIXA ;11;00:02:22;9;2;0;0;0;0;0;0
Mogi Mirim;08/05/2023;3 - A - CAIXA ;5;00:01:48;5;0;0;0;0;0;0;0
Mogi Mirim;09/05/2023;3 - A - CAIXA ;7;00:03:04;5;2;0;0;0;0;0;0
Mogi Mirim;10/05/2023;3 - A - CAIXA ;7;00:01:23;7;0;0;0;0;0;0;0
Mogi Mirim;11/05/2023;3 - A - CAIXA ;5;00:03:29;4;0;1;0;0;0;0;0
Mogi Mirim;12/05/2023;3 - A - CAIXA ;10;00:05:31;8;0;0;0;2;0;0;0
Mogi Mirim;15/05/2023;3 - A - CAIXA ;6;00:03:06;4;2;0;0;0;0;0;0
Mogi Mirim;16/05/2023;3 - A - CAIXA ;2;00:00:40;2;0;0;0;0;0;0;0
Mogi Mirim;17/05/2023;3 - A - CAIXA ;2;00:01:04;2;0;0;0;0;0;0;0
Mogi Mirim;18/05/2023;3 - A - CAIXA ;2;00:09:17;1;0;0;1;0;0;0;0
Mogi Mirim;18/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:08;1;0;0;0;0;0;0;0
Mogi Mirim;19/05/2023;3 - A - CAIXA ;13;00:02:00;12;1;0;0;0;0;0;0
Mogi Mirim;22/05/2023;3 - A - CAIXA ;11;00:02:42;10;1;0;0;0;0;0;0
Mogi Mirim;23/05/2023;3 - A - CAIXA ;4;00:02:52;3;0;1;0;0;0;0;0
Mogi Mirim;24/05/2023;3 - A - CAIXA ;4;00:02:51;3;1;0;0;0;0;0;0
Mogi Mirim;25/05/2023;3 - A - CAIXA ;3;00:02:06;3;0;0;0;0;0;0;0
Mogi Mirim;26/05/2023;3 - A - CAIXA ;7;00:01:36;7;0;0;0;0;0;0;0
Mogi Mirim;29/05/2023;3 - A - CAIXA ;7;00:02:03;6;1;0;0;0;0;0;0
Mogi Mirim;30/05/2023;3 - A - CAIXA ;2;00:01:22;2;0;0;0;0;0;0;0
Mogi Mirim;31/05/2023;3 - A - CAIXA ;7;00:02:23;5;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/01/2023;3 - A - CAIXA ;31;00:04:31;18;11;2;0;0;0;0;0
Piracicaba Matriz Coplac;02/01/2023;4 - B - CAIXA PREFERENCIAL;15;00:02:59;11;4;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:34;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/01/2023;3 - A - CAIXA ;43;00:03:08;33;9;1;0;0;0;0;0
Piracicaba Matriz Coplac;03/01/2023;4 - B - CAIXA PREFERENCIAL;11;00:02:57;10;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;04/01/2023;3 - A - CAIXA ;42;00:09:07;14;8;14;2;4;0;0;0
Piracicaba Matriz Coplac;04/01/2023;4 - B - CAIXA PREFERENCIAL;27;00:08:55;9;6;8;1;3;0;0;0
Piracicaba Matriz Coplac;04/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:13:34;0;0;1;0;0;0;0;0
Piracicaba Matriz Coplac;05/01/2023;3 - A - CAIXA ;40;00:08:27;17;7;8;5;3;0;0;0
Piracicaba Matriz Coplac;05/01/2023;4 - B - CAIXA PREFERENCIAL;21;00:09:10;10;2;3;3;3;0;0;0
Piracicaba Matriz Coplac;05/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:00:59;3;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;06/01/2023;3 - A - CAIXA ;63;00:08:55;16;18;23;6;0;0;0;0
Piracicaba Matriz Coplac;06/01/2023;4 - B - CAIXA PREFERENCIAL;24;00:06:58;11;4;9;0;0;0;0;0
Piracicaba Matriz Coplac;06/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:04:55;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;09/01/2023;3 - A - CAIXA ;38;00:06:35;14;11;12;1;0;0;0;0
Piracicaba Matriz Coplac;09/01/2023;4 - B - CAIXA PREFERENCIAL;19;00:03:32;14;3;2;0;0;0;0;0
Piracicaba Matriz Coplac;10/01/2023;3 - A - CAIXA ;28;00:08:31;10;8;4;5;1;0;0;0
Piracicaba Matriz Coplac;10/01/2023;4 - B - CAIXA PREFERENCIAL;18;00:06:18;10;3;2;3;0;0;0;0
Piracicaba Matriz Coplac;10/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:06:22;0;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;11/01/2023;3 - A - CAIXA ;27;00:07:10;10;8;8;1;0;0;0;0
Piracicaba Matriz Coplac;11/01/2023;4 - B - CAIXA PREFERENCIAL;15;00:07:57;7;1;4;2;1;0;0;0
Piracicaba Matriz Coplac;11/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:42;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;12/01/2023;3 - A - CAIXA ;51;00:03:25;40;8;3;0;0;0;0;0
Piracicaba Matriz Coplac;12/01/2023;4 - B - CAIXA PREFERENCIAL;9;00:05:10;5;2;2;0;0;0;0;0
Piracicaba Matriz Coplac;12/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:07;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;13/01/2023;3 - A - CAIXA ;55;00:06:16;24;19;10;2;0;0;0;0
Piracicaba Matriz Coplac;13/01/2023;4 - B - CAIXA PREFERENCIAL;31;00:06:32;15;7;7;2;0;0;0;0
Piracicaba Matriz Coplac;13/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:11:32;0;1;0;1;0;0;0;0
Piracicaba Matriz Coplac;16/01/2023;3 - A - CAIXA ;57;00:12:34;7;14;15;13;8;0;0;0
Piracicaba Matriz Coplac;16/01/2023;4 - B - CAIXA PREFERENCIAL;31;00:08:32;13;3;9;5;1;0;0;0
Piracicaba Matriz Coplac;16/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:15:01;0;0;1;2;0;0;0;0
Piracicaba Matriz Coplac;17/01/2023;3 - A - CAIXA ;43;00:04:39;31;8;2;2;0;0;0;0
Piracicaba Matriz Coplac;17/01/2023;4 - B - CAIXA PREFERENCIAL;18;00:05:42;13;1;2;1;1;0;0;0
Piracicaba Matriz Coplac;18/01/2023;3 - A - CAIXA ;44;00:05:13;27;8;5;4;0;0;0;0
Piracicaba Matriz Coplac;18/01/2023;4 - B - CAIXA PREFERENCIAL;18;00:04:26;13;1;3;1;0;0;0;0
Piracicaba Matriz Coplac;19/01/2023;3 - A - CAIXA ;49;00:05:27;29;12;5;3;0;0;0;0
Piracicaba Matriz Coplac;19/01/2023;4 - B - CAIXA PREFERENCIAL;17;00:07:02;8;5;2;2;0;0;0;0
Piracicaba Matriz Coplac;20/01/2023;3 - A - CAIXA ;59;00:06:05;28;18;13;0;0;0;0;0
Piracicaba Matriz Coplac;20/01/2023;4 - B - CAIXA PREFERENCIAL;23;00:04:39;15;6;1;1;0;0;0;0
Piracicaba Matriz Coplac;20/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:19;2;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;23/01/2023;3 - A - CAIXA ;50;00:05:52;26;14;7;3;0;0;0;0
Piracicaba Matriz Coplac;23/01/2023;4 - B - CAIXA PREFERENCIAL;21;00:05:55;11;5;5;0;0;0;0;0
Piracicaba Matriz Coplac;24/01/2023;3 - A - CAIXA ;36;00:06:10;21;6;5;4;0;0;0;0
Piracicaba Matriz Coplac;24/01/2023;4 - B - CAIXA PREFERENCIAL;21;00:02:52;18;2;1;0;0;0;0;0
Piracicaba Matriz Coplac;24/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:02;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;25/01/2023;3 - A - CAIXA ;45;00:03:47;33;7;5;0;0;0;0;0
Piracicaba Matriz Coplac;25/01/2023;4 - B - CAIXA PREFERENCIAL;18;00:03:02;14;4;0;0;0;0;0;0
Piracicaba Matriz Coplac;26/01/2023;3 - A - CAIXA ;44;00:02:15;39;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;26/01/2023;4 - B - CAIXA PREFERENCIAL;6;00:02:06;5;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;27/01/2023;3 - A - CAIXA ;40;00:04:27;27;8;5;0;0;0;0;0
Piracicaba Matriz Coplac;27/01/2023;4 - B - CAIXA PREFERENCIAL;17;00:03:33;13;3;1;0;0;0;0;0
Piracicaba Matriz Coplac;27/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:40;1;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;30/01/2023;3 - A - CAIXA ;50;00:04:40;35;10;5;0;0;0;0;0
Piracicaba Matriz Coplac;30/01/2023;4 - B - CAIXA PREFERENCIAL;21;00:04:13;13;7;1;0;0;0;0;0
Piracicaba Matriz Coplac;31/01/2023;3 - A - CAIXA ;42;00:04:01;31;5;4;2;0;0;0;0
Piracicaba Matriz Coplac;31/01/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:55;7;3;0;0;0;0;0;0
Piracicaba Matriz Coplac;01/02/2023;3 - A - CAIXA ;36;00:03:29;28;7;1;0;0;0;0;0
Piracicaba Matriz Coplac;01/02/2023;4 - B - CAIXA PREFERENCIAL;24;00:03:08;20;4;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/02/2023;3 - A - CAIXA ;46;00:02:15;40;6;0;0;0;0;0;0
Piracicaba Matriz Coplac;02/02/2023;4 - B - CAIXA PREFERENCIAL;13;00:01:09;13;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/02/2023;3 - A - CAIXA ;61;00:06:58;24;22;10;5;0;0;0;0
Piracicaba Matriz Coplac;03/02/2023;4 - B - CAIXA PREFERENCIAL;25;00:04:01;16;9;0;0;0;0;0;0
Piracicaba Matriz Coplac;03/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:14:25;0;0;1;0;0;0;0;0
Piracicaba Matriz Coplac;06/02/2023;3 - A - CAIXA ;70;00:06:36;33;18;13;6;0;0;0;0
Piracicaba Matriz Coplac;06/02/2023;4 - B - CAIXA PREFERENCIAL;32;00:04:05;21;9;2;0;0;0;0;0
Piracicaba Matriz Coplac;07/02/2023;3 - A - CAIXA ;60;00:02:21;52;8;0;0;0;0;0;0
Piracicaba Matriz Coplac;07/02/2023;4 - B - CAIXA PREFERENCIAL;27;00:02:05;24;2;1;0;0;0;0;0
Piracicaba Matriz Coplac;07/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:13;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;08/02/2023;3 - A - CAIXA ;44;00:02:04;41;2;1;0;0;0;0;0
Piracicaba Matriz Coplac;08/02/2023;4 - B - CAIXA PREFERENCIAL;18;00:01:41;16;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;09/02/2023;3 - A - CAIXA ;51;00:01:26;50;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;09/02/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:08;7;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;10/02/2023;3 - A - CAIXA ;63;00:05:42;30;22;9;2;0;0;0;0
Piracicaba Matriz Coplac;10/02/2023;4 - B - CAIXA PREFERENCIAL;26;00:04:16;18;6;2;0;0;0;0;0
Piracicaba Matriz Coplac;13/02/2023;3 - A - CAIXA ;50;00:02:02;44;6;0;0;0;0;0;0
Piracicaba Matriz Coplac;13/02/2023;4 - B - CAIXA PREFERENCIAL;20;00:02:25;18;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;13/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:12;2;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;14/02/2023;3 - A - CAIXA ;38;00:05:10;21;8;7;2;0;0;0;0
Piracicaba Matriz Coplac;14/02/2023;4 - B - CAIXA PREFERENCIAL;23;00:02:57;18;4;1;0;0;0;0;0
Piracicaba Matriz Coplac;14/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:22;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;15/02/2023;3 - A - CAIXA ;51;00:04:45;34;11;6;0;0;0;0;0
Piracicaba Matriz Coplac;15/02/2023;4 - B - CAIXA PREFERENCIAL;21;00:02:55;16;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;16/02/2023;3 - A - CAIXA ;54;00:01:58;49;5;0;0;0;0;0;0
Piracicaba Matriz Coplac;16/02/2023;4 - B - CAIXA PREFERENCIAL;13;00:01:59;12;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;16/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:00:49;3;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;17/02/2023;3 - A - CAIXA ;54;00:02:45;46;3;4;0;1;0;0;0
Piracicaba Matriz Coplac;17/02/2023;4 - B - CAIXA PREFERENCIAL;31;00:01:49;29;2;0;0;0;0;0;0
Piracicaba Matriz Coplac;22/02/2023;3 - A - CAIXA ;45;00:07:39;16;17;8;2;2;0;0;0
Piracicaba Matriz Coplac;22/02/2023;4 - B - CAIXA PREFERENCIAL;16;00:08:50;6;4;2;3;1;0;0;0
Piracicaba Matriz Coplac;23/02/2023;3 - A - CAIXA ;59;00:04:35;40;14;3;2;0;0;0;0
Piracicaba Matriz Coplac;23/02/2023;4 - B - CAIXA PREFERENCIAL;20;00:04:35;16;2;0;0;2;0;0;0
Piracicaba Matriz Coplac;23/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;6;00:02:47;5;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;24/02/2023;3 - A - CAIXA ;44;00:03:08;37;5;2;0;0;0;0;0
Piracicaba Matriz Coplac;24/02/2023;4 - B - CAIXA PREFERENCIAL;30;00:02:55;24;6;0;0;0;0;0;0
Piracicaba Matriz Coplac;27/02/2023;3 - A - CAIXA ;65;00:05:47;32;21;12;0;0;0;0;0
Piracicaba Matriz Coplac;27/02/2023;4 - B - CAIXA PREFERENCIAL;22;00:04:31;13;5;4;0;0;0;0;0
Piracicaba Matriz Coplac;27/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:20;0;1;0;0;0;0;0;0
Piracicaba Matriz Coplac;28/02/2023;3 - A - CAIXA ;52;00:03:08;39;11;2;0;0;0;0;0
Piracicaba Matriz Coplac;28/02/2023;4 - B - CAIXA PREFERENCIAL;30;00:03:49;20;9;1;0;0;0;0;0
Piracicaba Matriz Coplac;28/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:16;1;0;0;0;0;0;0;0
Piracicaba Matriz Coplac;01/03/2023;3 - A - CAIXA ;56;00:07:27;32;9;5;3;7;0;0;0
Piracicaba Matriz Coplac;01/03/2023;4 - B - CAIXA PREFERENCIAL;17;00:04:13;10;6;1;0;0;0;0;0
