dia;peça;Medicao;Temperatura;Colaborador;Defeito?;Nome defeito
2;peca1;13.97516008242575;17.66724764192915;Sófocles;1;d2
6;peca1;14.902277068305287;27.176945923675557;Hesiodo;0;-
1;peca2;11.02281166093884;23.19184189002083;Homero;1;d1
7;peca1;14.894526418676877;26.58932363156058;Homero;0;-
3;peca1;14.381363033731674;22.46866192113589;Hesiodo;1;d8
4;peca2;9.380662255066673;23.74039084178274;Sofocles;0;-
3;peca1;14.34032732805986;21.680011440568755;Hesiodo;1;d9
3;peca1;14.303747423164639;20.54971152056131;Sofocles;0;-
3;peca2;9.621562607381064;25.760437615422216;Sófocles;0;-
1;peca1;14.12644836240116;18.877825442480724;Homero;1;d1
6;peca1;14.912484056827143;26.879256366967486;Sófocles;0;-
3;peca1;14.303196297491922;22.807356996882035;Sófocles;1;d8
7;peca2;9.024552804631297;26.43593645846885;Sofocles;0;-
7;peca2;9.09677504477669;27.50173746278326;Hesiodo;0;-
5;peca2;8.881480950065072;26.666412125476743;Hesiodo;0;-
4;peca2;9.740465388757846;27.01108018510358;Hesiodo;0;-
1;peca2;10.941964495247216;18.214044390063943;Homero;1;d1
5;peca1;14.911870807752125;26.777701329910034;Sofocles;0;-
7;peca1;14.841472756035484;26.103246544963216;Sofocles;0;-
5;peca2;9.13357109209753;27.37663445832599;Sofocles;0;-
5;peca1;14.902257848974365;28.174726669821712;Homero;0;-
6;peca1;14.907486172808312;24.477712383885017;Hesiodo;0;-
3;peca2;9.793646644851904;22.798792915806754;Homero;0;-
6;peca1;14.894402709220483;26.876345164286786;Homero;0;-
6;peca1;14.91337760658236;28.477875888840465;Sófocles;0;-
1;peca1;14.039322079611196;19.997153961374213;Sofocles;1;d2
2;peca2;11.130441204054842;19.616247705185483;Sófocles;1;d3
5;peca2;8.85419220867954;25.170403382862816;Homero;0;-
2;peca1;14.088421238480691;18.92650821994608;Sófocles;1;d3
2;peca1;14.034071148700512;19.834597394660648;Sófocles;1;d2
1;peca1;14.070509478098586;23.248840872944484;Homero;1;d1
7;peca2;8.857680102628333;26.47991815374406;Hesiodo;0;-
6;peca2;9.046627549874241;28.197623269977402;Sofocles;0;-
7;peca1;14.888026361971011;27.895450411047804;Sófocles;0;-
2;peca2;11.113677979860219;20.54987929656215;Sofocles;1;d2
4;peca2;9.472998224276358;23.613304042313764;Homero;0;-
3;peca1;14.275379575667879;26.45322444220978;Sófocles;0;-
5;peca2;8.974392008496242;26.514502049509282;Hesiodo;0;-
7;peca1;14.916526489462207;28.22252435134611;Sofocles;0;-
1;peca2;10.97101428878956;18.441796041081822;Homero;1;d2
4;peca1;14.313680654273396;21.601680551799852;Homero;0;-
3;peca2;9.319545152663409;23.164727030994282;Sófocles;0;-
7;peca1;14.918558260426293;27.28988347526747;Sofocles;0;-
1;peca1;13.973118092990005;20.417131811908362;Homero;1;d1
4;peca1;14.358320171887103;23.801944882060727;Hesiodo;0;-
7;peca1;14.88349139634123;25.44837344138361;Sofocles;0;-
4;peca2;9.347307197546845;27.179613064217794;Sofocles;0;-
6;peca2;9.178372195173239;27.078174470894993;Sofocles;0;-
2;peca1;14.12786477341468;19.974614935297005;Sofocles;1;d2
3;peca1;14.296846963626383;26.157503196188436;Hesiodo;0;-
3;peca2;9.685768753055642;26.51273565239172;Sófocles;0;-
2;peca1;14.166149487778073;21.285989048029464;Hesiodo;1;d5
6;peca2;8.936578767751486;25.755476846237485;Sofocles;0;-
7;peca2;8.82314443731043;28.124039924131058;Hesiodo;0;-
1;peca1;13.964775059438525;20.68604754184157;Hesiodo;1;d1
1;peca1;14.002667061299162;20.718956875477435;Homero;1;d2
3;peca1;14.365341233571234;26.4776631996766;Hesiodo;0;-
2;peca2;10.980110982219179;19.311517483377035;Sófocles;1;d3
5;peca2;8.994257661006081;27.194395486844048;Homero;0;-
3;peca2;9.241248044139033;24.170640994946403;Homero;0;-
7;peca1;14.914028725486705;27.14392984935374;Sofocles;0;-
6;peca2;9.084474071717906;26.141865858618505;Hesiodo;0;-
1;peca2;10.908296306081983;21.18885083159352;Homero;1;d1
1;peca1;14.014394666680348;22.151784304393995;Homero;1;d2
1;peca1;13.97488162416384;20.509739748797333;Sofocles;1;d1
6;peca2;9.110890807386301;26.77527318853154;Sófocles;0;-
6;peca2;9.094721540698908;25.47083881488527;Homero;0;-
7;peca2;8.969410791413619;26.895870402158913;Sófocles;0;-
3;peca1;14.302573089905112;26.204596462399962;Sófocles;0;-
3;peca2;9.646627019220384;25.46796831472332;Sofocles;0;-
7;peca1;14.912808708766814;26.459538002572693;Homero;0;-
1;peca2;10.865462807660709;21.194711613594716;Sofocles;1;d1
4;peca1;14.32837597749292;24.947670801256876;Sófocles;0;-
7;peca2;9.120920194707315;26.206834160274692;Sofocles;0;-
4;peca1;14.292806375838243;21.809047630474478;Sofocles;0;-
4;peca2;9.498572100141855;22.424377170273104;Hesiodo;0;-
2;peca2;10.983496406028918;19.083576729648247;Sofocles;1;d2
4;peca1;14.339962216361773;22.443074838599447;Sofocles;0;-
6;peca2;8.878997803815952;28.370043204911735;Sófocles;0;-
5;peca1;14.901082358208612;26.70243427409882;Homero;0;-
1;peca2;11.096398188559045;18.93175585654854;Homero;1;d1
6;peca1;14.888924970674385;28.38516613912857;Homero;0;-
1;peca2;10.98852019519667;19.593206115359905;Sofocles;1;d1
3;peca1;14.353870926948781;23.340251684687818;Sófocles;0;-
4;peca2;9.368193793609688;24.64502267288803;Homero;0;-
6;peca2;9.24609127007185;28.704412686313198;Sófocles;0;-
5;peca2;9.159065552845863;25.57396447510624;Sofocles;0;-
4;peca2;9.790878988427101;25.934763303420063;Hesiodo;0;-
4;peca2;9.502488817039135;23.53340610984808;Sofocles;0;-
7;peca2;9.107274913199728;28.003698642334193;Sófocles;0;-
1;peca1;13.935769958993308;20.15296311215528;Homero;1;d1
1;peca2;11.082912637030836;19.898314822520774;Hesiodo;1;d1
3;peca1;14.249439082078279;24.384093382426858;Homero;0;-
5;peca2;9.0054939429059;27.20130954011891;Hesiodo;0;-
4;peca2;10.083061907513835;21.11443369697035;Sófocles;0;-
2;peca1;13.99879820767823;19.16755109461314;Homero;1;d5
3;peca2;9.64651483199602;24.75604886037466;Homero;0;-
4;peca1;14.300547342139389;23.65197358658856;Sofocles;0;-
7;peca1;14.880088850398717;26.161626948253836;Sofocles;0;-
4;peca2;9.690270286419954;23.84812578256886;Homero;0;-
4;peca1;14.295723854519633;24.070692127482015;Hesiodo;0;-
6;peca1;14.91737102087093;28.30950594055006;Sófocles;0;-
2;peca1;13.981953133707208;21.66830874153094;Hesiodo;1;d4
1;peca2;11.09090869874006;19.875597113468373;Sofocles;1;d1
3;peca2;9.541226005518716;22.733797942536988;Hesiodo;0;-
7;peca2;9.08509715619115;25.961489691935732;Sofocles;0;-
7;peca2;9.05442994397402;26.775209719175265;Hesiodo;0;-
4;peca2;9.658134199245014;25.402491245681627;Sofocles;0;-
6;peca2;8.916536654058884;27.894949254581544;Homero;0;-
1;peca1;14.056296083554084;19.92996489559905;Homero;1;d1
1;peca2;11.159736945792934;20.655095150159788;Sófocles;1;d1
4;peca2;9.54881700496215;20.475111895512264;Sofocles;0;-
2;peca1;13.952103698662265;20.052847754140654;Sófocles;1;d2
2;peca2;11.060388255786389;17.708231873069145;Sófocles;1;d2
2;peca1;13.946539719165312;19.755832707350034;Hesiodo;1;d6
4;peca1;14.325874715632805;22.61507137487639;Sofocles;0;-
4;peca2;9.647011846862119;24.67024933503866;Hesiodo;0;-
3;peca2;9.358269061306274;19.92159921347391;Sófocles;0;-
2;peca1;14.003303222487704;22.17787147100872;Sófocles;1;d2
4;peca2;9.448573249719855;25.114618827090915;Homero;0;-
3;peca2;9.67725265014706;21.823151507312723;Homero;0;-
3;peca2;9.285695026178805;22.682413926583475;Hesiodo;0;-
5;peca2;8.867247968725074;26.414686563970495;Sófocles;0;-
4;peca2;9.43195098934125;24.51156421604209;Homero;0;-
4;peca2;9.685523394824015;21.897878244440903;Homero;0;-
7;peca1;14.9175982229504;26.02989736752369;Hesiodo;0;-
5;peca2;8.904063848863704;24.463602503584557;Homero;0;-
4;peca1;14.345101381150034;26.32432685562989;Sofocles;0;-
2;peca1;14.038152258287216;19.783904181255323;Homero;1;d2
3;peca2;9.48706975083333;24.520724409606274;Hesiodo;0;-
4;peca1;14.341038580272414;23.501017192478066;Homero;0;-
2;peca2;10.901041806396345;19.27635662051569;Sofocles;1;d2
7;peca1;14.913970912996003;26.47766414435335;Sofocles;0;-
1;peca1;13.942968971702195;17.50194804851174;Sofocles;1;d1
1;peca2;11.174368341510887;20.084073710097133;Hesiodo;1;d1
2;peca2;11.086973628291036;21.34333536543171;Homero;1;d5
4;peca1;14.317522998880357;27.026248582003973;Homero;0;-
5;peca1;14.923249640534364;27.499943407534744;Hesiodo;0;-
7;peca1;14.873843682823061;26.442672728513934;Homero;0;-
2;peca1;14.037026364204385;19.477655364855888;Homero;1;d2
1;peca1;13.891822121403521;19.674967201360936;Sófocles;1;d1
6;peca2;9.23774418243268;26.712740450756623;Sófocles;0;-
4;peca2;9.608601285846976;25.59947341363617;Sófocles;0;-
7;peca1;14.896672301642813;27.4335444342787;Hesiodo;0;-
3;peca2;9.26714733738935;21.641203552337345;Hesiodo;0;-
3;peca1;14.266698174759522;25.339055678124506;Sofocles;0;-
6;peca1;14.89843829342387;26.13614164874325;Hesiodo;0;-
4;peca2;9.531308513932734;25.76598230712206;Sófocles;0;-
2;peca2;10.9036657955434;18.37192539514003;Sófocles;1;d4
4;peca1;14.304970690070634;22.88290366993444;Homero;0;-
1;peca2;11.152797822268994;22.010688833113715;Homero;1;d1
4;peca2;9.651104728341322;22.692624143669498;Homero;0;-
6;peca2;9.04892122337772;27.546705710935008;Hesiodo;0;-
5;peca1;14.92098705019333;27.675705274218792;Homero;0;-
1;peca1;13.93776960187011;19.929590585603062;Sófocles;1;d1
2;peca2;11.049154988380083;20.860374577688976;Sófocles;1;d3
5;peca2;9.029154268513365;26.915161468661356;Hesiodo;0;-
2;peca1;13.884458422936774;19.43219470384895;Sófocles;1;d8
7;peca2;8.962613749433382;26.184216542806745;Sofocles;0;-
5;peca1;14.877015266213501;26.155910095456562;Sófocles;0;-
2;peca1;14.057826779220228;19.219597729329266;Sofocles;1;d3
4;peca2;9.524957259490655;27.141016026676578;Hesiodo;0;-
4;peca1;14.290293627540908;21.485303438053236;Sofocles;0;-
1;peca2;11.12109783087775;21.324685532321446;Hesiodo;1;d1
4;peca2;9.687496530097865;26.02898982171662;Hesiodo;0;-
4;peca1;14.281813534458431;21.698838006537187;Homero;0;-
3;peca1;14.254104675964248;26.113704135836738;Homero;0;-
4;peca1;14.297976924051943;24.809238812787942;Sófocles;0;-
4;peca2;9.36361139421862;21.310118751403476;Sófocles;0;-
1;peca1;14.055891347386627;20.736162521228206;Hesiodo;1;d2
4;peca1;14.284571815371763;25.96515394456289;Sófocles;0;-
3;peca1;14.279182353315448;22.252975855602134;Sófocles;0;-
5;peca1;14.910784144623372;27.299937462672656;Hesiodo;0;-
7;peca2;9.084136413176372;27.452520019523497;Sofocles;0;-
6;peca1;14.92997872863881;28.39926425623333;Hesiodo;0;-
5;peca2;9.093539661250356;24.21109573886462;Sofocles;0;-
2;peca1;13.938784166911205;20.117781883002767;Hesiodo;1;d4
5;peca1;14.91191463230278;27.777122852964947;Hesiodo;0;-
2;peca1;14.084968834897545;18.954500950580314;Sófocles;1;d5
6;peca1;14.88610319321619;27.67108259365962;Hesiodo;0;-
3;peca1;14.359896697393209;27.75532957251707;Hesiodo;0;-
3;peca1;14.355156896953442;23.088726710124913;Hesiodo;0;-
4;peca1;14.30828928890605;23.888094722483793;Homero;0;-
1;peca2;11.039601381609344;19.214198075576466;Sofocles;1;d1
3;peca2;9.509995295901552;21.277893612007137;Sofocles;0;-
6;peca1;14.900898906606013;26.59104882890469;Hesiodo;0;-
1;peca2;10.896278505566276;21.363959291189776;Homero;1;d1
3;peca2;9.647475970610012;25.849914994212632;Sofocles;0;-
2;peca1;13.96484933817921;22.449730691897123;Sofocles;1;d2
5;peca2;9.033378284316274;28.099546407111934;Sófocles;0;-
7;peca1;14.904043531358104;26.83227108387362;Hesiodo;0;-
7;peca1;14.910400329875626;26.31441210278778;Sofocles;0;-
7;peca2;9.042707110613382;27.492553660013428;Hesiodo;0;-
2;peca2;11.151315199604449;21.33932569725868;Homero;1;d5
5;peca1;14.899903334364545;28.12755896815288;Homero;0;-
5;peca1;14.902498276609952;26.167745548469863;Sófocles;0;-
5;peca2;8.995112616997561;26.183543320261382;Hesiodo;0;-
4;peca2;9.432231381628819;20.697072817705138;Sófocles;0;-
4;peca1;14.300523832079206;23.18251793701504;Sofocles;0;-
2;peca2;11.153601853243366;19.282723477462163;Sofocles;1;d3
7;peca1;14.959825019767543;26.13840123772014;Sófocles;0;-
4;peca2;9.754357475823205;26.010499790401667;Hesiodo;0;-
1;peca1;13.971592224919922;18.813493252546298;Hesiodo;1;d1
2;peca1;13.950661071912682;21.925402671195343;Homero;1;d5
3;peca2;9.51777550906486;22.061341596665123;Homero;0;-
5;peca1;14.908622735200593;29.188508973247757;Hesiodo;0;-
3;peca2;9.167006473234066;20.805656743792525;Sófocles;0;-
7;peca2;8.92946227935522;26.08053366709271;Homero;0;-
5;peca1;14.8770874885129;27.150138441083175;Homero;0;-
2;peca2;11.117014792834238;20.539907102448932;Sófocles;1;d2
7;peca2;8.975793979504976;26.728033498018977;Sófocles;0;-
5;peca1;14.860149451774268;26.608171033113766;Sófocles;0;-
5;peca1;14.89661303223609;25.796714507221157;Homero;0;-
2;peca2;10.987875901393998;20.382726160569813;Hesiodo;1;d2
3;peca1;14.251076029451948;21.38990980974156;Sofocles;0;-
1;peca2;11.101919526713077;20.352628892192072;Sófocles;1;d1
2;peca2;11.02735951652213;20.004544559517136;Homero;1;d3
2;peca1;14.048861186580357;19.45376669429214;Hesiodo;1;d4
1;peca1;14.073193503827543;20.53204197117471;Sofocles;1;d1
3;peca1;14.33322080834278;22.257842165495173;Sofocles;0;-
5;peca1;14.899890609977207;27.947812161578707;Sofocles;0;-
3;peca2;9.727880908829672;24.10073746545186;Homero;0;-
7;peca1;14.90686621949305;24.990683589845354;Homero;0;-
1;peca1;14.04245556160418;18.91309168485252;Homero;1;d1
1;peca2;11.008461228422862;19.748716270150236;Homero;1;d1
5;peca1;14.900341299286971;26.445800612898896;Homero;0;-
3;peca2;9.322322162016182;21.006135324923378;Sófocles;0;-
7;peca2;8.916556945235307;26.968626844141024;Sófocles;0;-
5;peca1;14.898992521915051;28.031956950135434;Sófocles;0;-
2;peca2;11.009608120054484;20.330275036730825;Sofocles;1;d5
7;peca1;14.8875898093022;28.573094854625076;Homero;0;-
3;peca2;9.668174917924294;26.929475218430753;Homero;0;-
2;peca2;10.929346895829713;19.387759083059986;Sofocles;1;d2
1;peca2;10.922033192070359;21.04233157440834;Homero;1;d1
3;peca2;9.373197213686838;21.41608388130338;Hesiodo;0;-
3;peca1;14.304245104487146;26.773050977778478;Sófocles;0;-
6;peca1;14.92119152900134;26.2113648093679;Hesiodo;0;-
7;peca2;9.157863600492986;26.621193414912;Sofocles;0;-
3;peca1;14.270064938135697;22.13164286104094;Homero;0;-
5;peca1;14.90912887803427;26.682423745324208;Homero;0;-
5;peca2;8.864418704618435;27.824165801395427;Sófocles;0;-
7;peca1;14.908522550689083;29.040026332403265;Homero;0;-
1;peca1;13.83683360622572;20.078988047842355;Sofocles;1;d1
4;peca2;9.436222192016654;23.319192124793485;Hesiodo;0;-
1;peca1;14.046794364915636;19.922743361176437;Hesiodo;1;d1
6;peca1;14.910428952622157;29.03059423168765;Homero;0;-
6;peca1;14.88202957985442;27.388976718197018;Homero;0;-
5;peca2;8.796937290740992;26.43696779082634;Homero;0;-
7;peca1;14.87659218881311;26.843373534969864;Sófocles;0;-
4;peca2;9.359057858876843;25.837801424430975;Hesiodo;0;-
1;peca1;13.968235028950613;20.735186578165933;Homero;1;d1
4;peca2;9.475042301468056;24.916296208034748;Sófocles;0;-
7;peca2;9.022578144464381;25.722979777599075;Sófocles;0;-
3;peca1;14.290654920361334;27.662628387165665;Sofocles;0;-
3;peca1;14.30442580871517;24.778482130722193;Homero;1;d8
1;peca2;10.979023299763316;21.210884410395533;Sofocles;1;d1
6;peca2;9.085791394817472;26.623133172431043;Sófocles;0;-
4;peca1;14.298055924681542;21.745194615838816;Sófocles;0;-
5;peca2;9.063707308477056;28.52136757219614;Homero;0;-
6;peca1;14.860505754778844;28.13717455243727;Sofocles;0;-
2;peca2;10.914113756994084;19.317595058259116;Sofocles;1;d4
7;peca2;8.993301611353653;27.216283871151344;Sófocles;0;-
3;peca1;14.257002599156742;21.998815066039075;Hesiodo;0;-
2;peca2;11.323561093338204;20.057929351389607;Homero;1;d2
6;peca2;8.831004959780403;27.171928440102846;Sófocles;0;-
3;peca1;14.285341924123736;20.87356183734346;Sofocles;0;-
3;peca2;9.723813505437207;21.380819044067977;Sófocles;0;-
6;peca2;9.086663962858825;26.88303248600738;Homero;0;-
3;peca2;9.664391309147543;21.142810470165845;Hesiodo;0;-
7;peca1;14.909000919792721;27.183933968288613;Sofocles;0;-
5;peca1;14.907688021012435;26.073922676125385;Sófocles;0;-
6;peca2;8.916221205496106;26.088576502252856;Sofocles;0;-
6;peca2;8.98432456414489;26.141204259973694;Homero;0;-
4;peca2;9.40556760708105;23.045288936447257;Homero;0;-
3;peca2;9.460277175697879;21.85814997753968;Hesiodo;1;d8
7;peca2;9.033352810334007;27.07156739572516;Hesiodo;0;-
3;peca1;14.311253899427156;26.527224017058842;Sofocles;0;-
1;peca1;13.93979519950345;20.173545143330596;Sofocles;1;d1
6;peca2;9.046105969224474;28.402263223498608;Sofocles;0;-
5;peca2;9.190679913345168;26.707494595391914;Hesiodo;0;-
6;peca1;14.893221473331272;26.637028900303232;Sofocles;0;-
3;peca2;9.396964750753451;20.760546891925184;Hesiodo;0;-
2;peca2;10.851560167046385;20.331548976926864;Homero;1;d3
2;peca1;14.158019703060681;19.817060676265534;Hesiodo;1;d2
2;peca2;10.971054611270963;19.399876510083974;Sófocles;1;d5
3;peca1;14.323828586946927;23.28209338488845;Homero;0;-
7;peca2;8.915245813217751;28.099724169038456;Sofocles;0;-
2;peca2;11.213712920573634;17.43197874592381;Hesiodo;1;d2
5;peca1;14.903050774877938;26.93219583122242;Homero;0;-
6;peca2;9.006142697955351;29.42261375640377;Homero;0;-
6;peca1;14.913038449990093;27.651041811902946;Hesiodo;0;-
2;peca1;13.923603368051017;19.20343961564224;Sófocles;1;d3
4;peca2;9.601850229309925;23.808374770142013;Sofocles;0;-
5;peca2;9.09200162055612;28.359486781797276;Homero;0;-
4;peca2;9.424987690684326;27.274245312991205;Sofocles;0;-
3;peca2;9.065657382479115;26.743746414710525;Sófocles;0;-
2;peca2;11.03515715550183;19.93798002515192;Sófocles;1;d3
3;peca1;14.385919499593847;27.15981294689363;Sofocles;0;-
5;peca2;8.998606480292048;27.76781245770655;Sofocles;0;-
2;peca2;11.110806357528094;20.240729600064213;Homero;1;d3
1;peca1;14.025627960345462;21.850719021760078;Hesiodo;1;d1
4;peca1;14.316977949088505;23.493941855120553;Homero;0;-
7;peca2;9.035117783763626;26.584365171313173;Sófocles;0;-
5;peca1;14.899492137291114;26.976709446154544;Hesiodo;0;-
6;peca2;8.788956858378562;26.998586996592245;Hesiodo;0;-
3;peca1;14.389622366280035;21.497693315205005;Sofocles;0;-
2;peca2;11.010595624514437;21.804892949365076;Sófocles;1;d5
7;peca2;8.876599068650393;27.89852741454918;Sófocles;0;-
1;peca2;11.013422031067051;18.93849137089535;Sofocles;1;d1
3;peca1;14.330574261828152;22.275904073384442;Hesiodo;0;-
6;peca1;14.895762927244265;25.621132510911075;Homero;0;-
2;peca2;10.991499376943645;18.87026615831387;Sófocles;1;d4
7;peca2;8.870192702274784;27.25632866104504;Hesiodo;0;-
6;peca2;9.037191580532042;25.579379615368598;Sofocles;0;-
6;peca2;9.014008058920044;26.992687048292524;Hesiodo;0;-
3;peca2;9.532022788971059;23.007839411862385;Sófocles;0;-
6;peca1;14.87454965412689;28.095617490252565;Sofocles;0;-
4;peca2;9.615640593293909;25.291420029616553;Sofocles;0;-
1;peca2;11.091614037520271;20.535187156639594;Hesiodo;1;d1
6;peca1;14.925194250651439;25.081569864430428;Homero;0;-
1;peca2;11.179770555970059;19.927052587385113;Hesiodo;1;d2
4;peca1;14.327305954994742;20.6223829716066;Sofocles;0;-
1;peca1;14.007048898893485;19.109754666210296;Sofocles;1;d1
7;peca1;14.940230280542329;28.967869993847312;Sófocles;0;-
2;peca1;13.997493736181907;19.71549929230198;Hesiodo;1;d5
2;peca2;10.96866447209297;21.444843298183994;Hesiodo;1;d2
7;peca2;9.10098406440548;28.10061432113486;Sófocles;0;-
2;peca1;14.019847509823506;20.780117247120828;Sofocles;1;d2
1;peca1;14.100663478908945;19.70856731648107;Homero;1;d1
4;peca1;14.340568340633173;23.940400886433906;Homero;0;-
7;peca1;14.882496210150146;28.94935696011817;Sófocles;0;-
1;peca1;13.942431691807556;19.144567307427927;Sófocles;1;d1
3;peca2;9.543794367890555;26.695928466394403;Sofocles;0;-
5;peca2;8.992711721318448;27.62127836369748;Homero;0;-
3;peca1;14.281325276449968;24.650385123549576;Sófocles;0;-
5;peca1;14.898364299170112;27.924331772414355;Sofocles;0;-
4;peca1;14.244723104841148;22.83083669620926;Sófocles;0;-
6;peca2;8.963994009796277;25.856127734578287;Sófocles;0;-
5;peca2;8.927808651940136;26.230324496117326;Sófocles;0;-
3;peca2;9.407537137014883;21.816503488443693;Homero;0;-
1;peca2;10.96355211886091;20.054024720923827;Hesiodo;1;d1
7;peca2;8.954219558221746;27.3937918278782;Hesiodo;0;-
3;peca2;9.645706472466388;29.44307023034171;Hesiodo;0;-
6;peca2;9.085320995251042;25.88982756260781;Sófocles;0;-
6;peca2;9.017226203312202;27.779543067254387;Hesiodo;0;-
1;peca1;13.94147719843307;18.38249550679337;Sófocles;1;d1
2;peca1;14.013959006777077;20.870824183270127;Sófocles;1;d7
1;peca2;10.944734039530962;19.77064094388841;Sófocles;1;d1
6;peca2;8.986194204778448;29.396959219711267;Homero;0;-
1;peca2;11.141560196190834;18.31028599870326;Hesiodo;1;d1
7;peca2;9.089039481940178;26.944367550854093;Sofocles;0;-
6;peca2;9.148786018074711;27.455222004499614;Sofocles;0;-
7;peca1;14.867033968211242;26.728188172442596;Sófocles;0;-
1;peca1;14.016005400647352;19.946229799129522;Homero;1;d1
4;peca2;9.64663499877001;24.61643158760664;Sofocles;0;-
1;peca1;13.964059096449914;21.943450043005807;Sofocles;1;d2
6;peca1;14.918586896692336;27.332900014895525;Sofocles;0;-
2;peca1;13.99625521533631;20.11441292938808;Sófocles;1;d2
1;peca2;10.949187896248015;19.975729377093014;Hesiodo;1;d1
7;peca2;8.915588906728473;27.870088517575596;Homero;0;-
3;peca1;14.307595425687696;24.73716978909406;Hesiodo;0;-
3;peca2;9.931337406706572;24.246305964694685;Sofocles;0;-
2;peca1;13.883280582432059;19.078492998708327;Hesiodo;1;d3
2;peca2;11.078781176961664;21.162192050157604;Homero;1;d3
7;peca2;8.893888417843835;27.286202838498482;Sofocles;0;-
3;peca2;9.327351629273545;23.762063366582023;Homero;0;-
6;peca2;8.923376583718879;28.020662533325865;Hesiodo;0;-
5;peca1;14.892984419700873;26.507115580202413;Sofocles;0;-
1;peca1;14.116135569103363;21.39764385847769;Sófocles;1;d1
7;peca2;8.960381698500399;27.479004628367015;Homero;0;-
6;peca2;8.944914221566693;27.55596876607553;Hesiodo;0;-
4;peca2;9.793326150079478;23.32598979215553;Hesiodo;0;-
2;peca2;10.895219723613256;20.642391337981948;Homero;1;d5
3;peca1;14.283162610000433;20.916743011425847;Sofocles;0;-
5;peca2;8.698171803643321;28.51730302584358;Homero;0;-
2;peca2;10.913355655536376;19.981501400327502;Hesiodo;1;d2
6;peca1;14.919591866737225;27.693490288039715;Sófocles;0;-
1;peca1;13.950759766539491;21.110797534539678;Homero;1;d1
6;peca2;9.169399735483271;28.04223539630899;Hesiodo;0;-
1;peca2;11.160763809263928;21.180555659841655;Homero;1;d1
1;peca1;14.024541642271084;20.10316999726523;Sófocles;1;d1
1;peca1;13.94139274237521;20.44096355561658;Homero;1;d1
2;peca2;11.033304822662089;20.079054686923094;Sófocles;1;d2
6;peca1;14.88178971196886;25.35839037268869;Sofocles;0;-
7;peca1;14.907376314936407;26.53072530618758;Sofocles;0;-
6;peca2;8.966607630544248;26.13255593098288;Sofocles;0;-
3;peca2;9.307220502110882;26.65702068847019;Sófocles;0;-
7;peca2;9.017355298036152;26.430876476327022;Sofocles;0;-
3;peca2;9.541784791591953;24.98123733007902;Homero;0;-
1;peca2;10.877244922228357;20.409633486075943;Sófocles;1;d1
4;peca2;9.717595608160185;22.922108415287397;Homero;0;-
2;peca1;13.883368230179306;21.106931070754925;Hesiodo;1;d4
1;peca2;11.33513751965888;19.446924126596183;Hesiodo;1;d1
4;peca2;9.154306989031218;24.740378051896368;Homero;0;-
5;peca1;14.903812067824687;27.087362428715554;Homero;0;-
7;peca2;8.891411593083502;27.99222383051739;Homero;0;-
7;peca1;14.863667238928004;27.026593937888837;Sófocles;0;-
7;peca1;14.886737696708447;25.173065975504475;Sófocles;0;-
6;peca2;9.147291069922442;25.815380541164938;Sófocles;0;-
1;peca2;11.19286996095517;18.55033357172778;Sofocles;1;d1
5;peca2;8.918359669509934;27.784169145824205;Sófocles;0;-
6;peca2;8.961908995235206;24.822537582971986;Sofocles;0;-
7;peca2;8.887938455581399;27.5201210142647;Homero;0;-
2;peca1;13.848650634562018;20.266371599850782;Sofocles;1;d2
4;peca2;9.347245511484514;20.68262852171685;Sófocles;0;-
1;peca2;11.069458823128981;20.021436589998647;Homero;1;d1
7;peca1;14.931122084341226;28.013900899645975;Hesiodo;0;-
6;peca1;14.880560891735565;27.014214075613957;Homero;0;-
4;peca1;14.284504468529933;25.358348526859054;Homero;0;-
6;peca2;9.040255944864033;26.723799101733302;Hesiodo;0;-
6;peca1;14.895890704694274;25.18890762636743;Sofocles;0;-
7;peca1;14.859552302464412;30.040114975537804;Sófocles;0;-
2;peca2;10.934443404732798;20.437670961092003;Homero;1;d7
2;peca2;11.079231134197414;19.006373760490376;Homero;1;d2
1;peca1;13.949819537661616;20.06294632785109;Hesiodo;1;d1
5;peca1;14.89403668299236;26.886999852679274;Homero;0;-
3;peca2;9.424356423133105;20.588069735193475;Hesiodo;0;-
2;peca2;11.15637088189787;21.385470770626558;Hesiodo;1;d2
2;peca2;11.032153805134966;20.0967733767327;Sofocles;1;d2
6;peca1;14.920882453533359;27.003807518327704;Hesiodo;0;-
5;peca1;14.929933736615638;25.904467006660227;Sofocles;0;-
1;peca2;11.04746454468075;20.4708704151885;Sofocles;1;d1
3;peca2;9.338088474594336;24.63019009524447;Hesiodo;0;-
5;peca1;14.876294582596584;25.90189763326294;Sófocles;0;-
5;peca2;9.073148024210589;27.688795951068855;Homero;0;-
3;peca1;14.293135329779918;24.06277267090944;Sofocles;1;d8
6;peca2;9.186310736034747;27.09997874298921;Homero;0;-
7;peca2;9.035487326867106;28.316554936348474;Sofocles;0;-
2;peca2;11.075887003181231;20.41858693055414;Sófocles;1;d2
3;peca1;14.303969372055182;26.728017002813782;Homero;1;d9
4;peca1;14.27333242032371;27.817066381794554;Hesiodo;0;-
4;peca1;14.25120551039659;22.6499814645404;Homero;0;-
5;peca1;14.85503429537575;27.169182328654347;Sófocles;0;-
5;peca1;14.898788987597841;27.15609696276807;Sófocles;0;-
5;peca1;14.904037712320644;26.25915717386495;Sofocles;0;-
3;peca1;14.342117572031135;21.668178462183377;Sofocles;0;-
